set,query,cls,in_massspecgym,same_adduct
train,NVRMYKCCULLFNQ,1,True,True
train,AZKQDXZMKREFDY,3,True,True
train,YTAGQSULOHKBPZ,2,False,False
train,LOFYFDPXORJJEE,2,True,True
train,MUYJSOCNDLUHPJ,2,True,True
train,RLLCWNUIHGPAJY,3,False,False
train,MDHYEMXUFSJLGV,2,True,True
train,OLXZPDWKRNYJJZ,2,True,True
train,JIEKMACRVQTPRC,2,False,False
train,MPSNEAHFGOEKBI,2,True,True
train,GDTQLZHHDRRBEB,3,True,True
train,VAXDAORNOMZREO,3,True,True
train,OIURYJWYVIAOCW,2,True,True
train,FKHYYOUFMJBLAF,1,False,False
train,HXPYADVNHOGEER,3,True,True
train,LIGLPZJMSAQJSF,2,False,False
train,PUHCFWFODBLSAP,1,True,True
train,FUWUEFKEXZQKKA,2,True,True
train,VMZMNAABQBOLAK,2,False,False
train,CJTFTLNERNIELR,3,True,True
train,IKYPEGVINGQGGO,2,True,True
train,MMAYTCMMKJYIAM,3,True,True
train,XNPVHIQPSAZTLC,2,True,True
train,KKAMOXGUTPOGNY,2,True,True
train,XLHIYUYCSMZCCC,2,True,True
train,ZFOBGKZKFOAYTR,3,True,True
train,KGVCSBBXRPOCSZ,3,True,True
train,JNARJHDJLSPXGM,3,True,True
train,VOJAALAAOYUSCT,3,True,True
train,KZXDKUWSAVUSKI,2,False,False
train,AERBNCYCJBRYDG,2,True,True
train,NPPQSCRMBWNHMW,2,True,True
train,NHYVXCRVHXDMKU,3,True,True
train,VXDAVYUFYPFGDX,1,False,False
train,ZEUQOKOKLZTLSB,2,False,False
train,CLSVJBIHYWPGQY,3,True,True
train,YONOBYIBNBCDSJ,2,False,False
train,VSRXYLYXIXYEST,2,False,False
train,PFDGTTDLWWKNMI,2,False,False
train,JYRLHZSQUXTFGH,1,True,True
train,CEDINFOMXSQPIQ,2,True,True
train,IGEMCFUXXCCYPI,2,True,True
train,SSQMYHQHWMKUFY,3,True,True
train,QXHHHPZILQDDPS,3,True,True
train,LDVSKUDVSXXLAQ,2,True,True
train,DRLAPUYORJAEHQ,3,True,True
train,RDFLLVCQYHQOBU,2,False,False
train,SZVZHAIFWPRDNE,3,False,False
train,RCWNBHCZYXWDOV,1,True,True
train,BSATYPPYQRYOBE,2,True,True
train,ZJFKKPDLNLCPNP,2,True,True
train,JKQCGVABHHQYKQ,1,False,False
train,QKJALQPLNMEDAV,2,False,False
train,FEGXTMHRTZJSIG,3,True,True
train,YOPVXOUHYSYHKL,3,True,True
train,BBEAQIROQSPTKN,2,False,False
train,ZLAQYJKDQSZARB,3,False,False
train,KPVIXBKIJXZQJX,1,True,True
train,CEUORZQYGODEFX,1,True,True
train,PBBGSZCBWVPOOL,1,True,True
train,KTHADMDGDNYQRX,3,True,True
train,PMTMAFAPLCGXGK,3,True,True
train,CPHXGYQLOSNELY,2,True,True
train,LYGRISUQIZNHGM,2,True,True
train,AMKOUQLHUASJMB,3,True,True
train,LCCNCVORNKJIRZ,2,True,True
train,XRCGDEXZISQQTC,3,True,True
train,VFGMQJPLRWLTQM,3,False,False
train,LUNCZNVVYHFMOQ,2,True,True
train,BIIVYFLTOXDAOV,1,True,True
train,BJWQSQOWGBUSFC,3,True,True
train,XDLYKKIQACFMJG,2,True,True
train,QXWPVMFVJXLDGH,2,True,True
train,ASZIGQFYGXSPCO,2,True,True
train,BZWHQGDEECXEJI,3,True,True
train,XXKFIILUUJFHPS,3,True,True
train,JBSCMIAEEWZQBR,3,True,True
train,BDYYDXJSHYEDGB,3,True,True
train,SGAYOTORECIFCJ,2,False,False
train,HWJBOELNKXRKJA,2,True,True
train,GLNDAGDHSLMOKX,1,True,True
train,IIBBFGMVMNZMGA,3,True,True
train,GRBTZPLUNSWVPO,3,False,False
train,NLXBYYROKNGJOC,3,True,True
train,SJWWTRQNNRNTPU,3,True,True
train,MXLWQNCWIIZUQT,2,True,True
train,XVECMUKVOMUNLE,3,True,True
train,SVCPILBFQWTZFW,2,True,True
train,WVHGFNNGQXYDIJ,3,True,True
train,XVMZDZFTCKLZTF,2,True,True
train,LXSVMCLLFGNHGU,3,False,False
train,TUGAUFMQYWZJAB,3,True,True
train,PFDCOZXELJAUTR,2,True,True
train,DGAIEPBNLOQYER,1,True,True
train,SMUUMIRCIBXLGI,2,False,False
train,KEYNBOUNPFJEST,3,True,True
train,NLIPFLQVQQSGQG,2,True,True
train,LRMWPUURCIXKOC,3,True,True
train,RXVLBDOYHGQIHF,2,False,False
train,FTAGQROYQYQRHF,3,False,False
train,RVMGXWBCQGAWBR,3,False,False
train,RXPRRQLKFXBCSJ,2,True,True
train,DVEHRCKXTZYDME,2,False,False
train,BSGBVUOHKNZIES,2,True,True
train,YBDIZQWDBBOOFB,1,True,True
train,ULFRLSNUDGIQQP,2,True,True
train,GHSJKUNUIHUPDF,3,True,True
train,VPAYQWRBBOGGPY,2,True,True
train,ZISDTRGMDDVTKY,1,True,True
train,DHNGCHLFKUPGPX,3,True,True
train,GGQVPULXXVQLRT,2,True,True
train,KQEADOUDJYBGFC,1,True,True
train,XQWLUDAZDUBMCD,2,True,True
train,BAWFJGJZGIEFAR,3,True,True
train,CHACNMULAGKUQN,3,True,True
train,OMICQBVLCVRFGN,1,True,True
train,CGKQZIULZRXRRJ,2,False,False
train,KHCCSRVJJDOANA,2,True,True
train,XNGXWSFSJIQMNC,1,True,True
train,MLBPVSCKTADTNR,2,True,True
train,VJVXQSFKTVUEFY,3,True,True
train,WNJSKZBEWNVKGU,3,True,True
train,QOXHBQOXXZSKON,3,True,True
train,UBAJTZKNDCEGKL,3,False,False
train,ZCCLDKGWJIREQF,2,False,False
train,IPKKHRVROFYTEK,3,True,True
train,OJWXCNKRIMWLSH,2,False,False
train,NHBNAMRVBWRRAL,3,False,False
train,MDECBZJUSDTBAX,1,False,False
train,DYHSDKLCOJIUFX,3,False,False
train,RYWOMIMQYQUGDB,1,True,True
train,CZCIKBSVHDNIDH,2,True,True
train,DXNCZXXFRKPEPY,3,True,True
train,TZLCZBLLJUXBSB,2,True,True
train,NHKCCADZVLTPPO,1,True,True
train,SQOJOAFXDQDRGF,3,True,True
train,WLJVNTCWHIRURA,2,True,True
train,WHEUWNKSCXYKBU,2,False,False
train,LMFKRLGHEKVMNT,3,True,True
train,FMDMLXZPCLVWSQ,2,True,True
train,KHJREOQCERRAME,3,True,True
train,TWLLPUMZVVGILS,3,True,True
train,FQZSMTSTFMNWQF,2,True,True
train,UMSGKTJDUHERQW,2,False,False
train,MQTOSJVFKKJCRP,3,True,True
train,ZUGCRBMNFSAUOC,3,True,True
train,UVTNFZQICZKOEM,3,True,True
train,XQFRJNBWHJMXHO,2,True,True
train,KMPAOJFBQSXEAI,3,True,True
train,MJPIXACTUMSGGI,1,False,False
train,DFJJAVZIHDFOGQ,3,False,False
train,CDCHDCWJMGXXRH,3,False,False
train,NWWZPOKUUAIXIW,3,True,True
train,SSXJHQZOHUYEGD,2,True,True
train,UCWMHVFXQNTJNR,1,False,False
train,ASGNCWOMXZKUJQ,3,True,True
train,JSPPDMSCDGJJOM,2,True,True
train,DDHXERAMOVJOAJ,3,True,True
train,DWHWGYILIWWFAI,2,False,False
train,CWXVIZDGZSQOSO,2,True,True
train,UGVIXKXYLBAZND,1,True,True
train,FCFNRCROJUBPLU,2,False,False
train,CAUANPLJFMVCHO,3,True,True
train,CNTMYVFPLVDMFY,2,True,True
train,MQXUOBANQWOATN,2,False,False
train,DZUMWIOUSTYKKH,3,True,True
train,HKXQUNNSKMWIKJ,2,True,True
train,GWTUHAXUUFROTF,3,True,True
train,UNAZAADNBYXMIV,2,True,True
train,SEEZIOZEUUMJME,1,False,False
train,LUMKFAALHXMJDY,2,False,False
train,BXXKQDBEWQIUBN,2,True,True
train,NCCWCZLEACWJIN,2,False,False
train,HOFMPCWXVPXFTB,2,False,False
train,YKIZOGMQIKZION,3,True,True
train,SIWOWUAUIFWBDY,1,True,True
train,KXUJXPZXILTXDA,2,True,True
train,DQWQITFUWFBXON,3,False,False
train,DEUCVOIWOGPZGS,3,True,True
train,ZAWRBZSIRVFBPV,3,True,True
train,CHMIQKBMAHSAPY,2,True,True
train,ADFIQZBYNGPCGY,2,True,True
train,HTIQEAQVCYTUBX,2,True,True
train,BFCDFTHTSVTWOG,3,True,True
train,SVEPZXBGWWNPEV,3,True,False
train,LLEBFOGPKXFKIL,1,True,True
train,WZHCOOQXZCIUNC,3,False,False
train,BLXXJMDCKKHMKV,1,True,True
train,KYSXDEQQOVVLIN,2,True,True
train,DSXFHNSGLYXPNG,3,False,False
train,LKPQNZRGGNOPPU,1,True,True
train,JWSADSZPLGCVPA,3,True,True
train,OUYCCCASQSFEME,1,True,True
train,FYJOVKRHRUYSLY,2,True,True
train,LEGPZHPSIPPYIO,2,False,False
train,IGMNYECMUMZDDF,3,True,True
train,LBBFOWQGVUEADU,2,False,False
train,RAPBJBKXYYMYAY,3,True,True
train,NLZVTPYXYXMCIP,2,False,False
train,WFZDQZHEMCUHBQ,3,True,True
train,IXMVCKVQOAGJGJ,1,False,False
train,KSDGEPQEFBVELT,1,True,True
train,SDIGNZADDDFEPI,2,True,True
train,CFMYXEVWODSLAX,3,True,True
train,QEJIXVVELVKWFA,1,False,False
train,NPELAMJIYLFQEL,2,False,False
train,FURYXBSHROYTFT,3,True,True
train,NNJMFJSKMRYHSR,1,False,False
train,RYVPKPNOVYCJAP,3,True,True
train,RQSKYECJFBMMPK,3,False,False
train,RJJDPKDKAKXJTE,3,True,True
train,QZAXKZRZMAXPSF,3,False,False
train,UTXNRISXYKZJTH,3,False,False
train,VQHSOMBJVWLPSR,2,True,True
train,HVNZXEWOOPDEBR,3,False,False
train,ZLBRGMMCUDDXLB,2,False,False
train,QMDDMGQMZICJPJ,3,True,True
train,UIINDYGXBHJQHX,3,True,True
train,FUQGIYDZGLORRC,2,True,True
train,BRBKMOQVYCGFDN,3,True,True
train,NOCZJUUWDACQEY,2,True,True
train,KISJFUMXCJBLJV,2,True,True
train,FCLYQYOJLQDQNA,3,False,False
train,MFIXKYXSBNIMPX,2,True,True
train,FSNITHOUQGJHTR,3,True,True
train,RSTYWOGTSWZRCI,2,True,True
train,OVPNQJVDAFNBDN,3,True,True
train,PRQADQZRIHRYCH,1,True,True
train,AWKZRMLSPPFBRT,3,False,False
train,PURTYNPVRFEUEN,3,False,False
train,FSBIGDSBMBYOPN,2,True,True
train,KRMAZPGDYXHYMX,2,False,False
train,IRZVHDLBAYNPCT,2,True,True
train,CNSUXOYAIZBGRY,3,False,False
train,XJCLMIPLNVXPDG,2,True,True
train,CIYJVFJBFXRWJD,2,True,True
train,YGCFIWIQZPHFLU,3,False,False
train,DVMYVXIULKQQBG,3,True,True
train,IVKGLRZLTNXWKF,2,True,True
train,SGOIRFVFHAKUTI,3,True,True
train,UXZFQZANDVDGMM,2,True,True
train,GBGKVNUYCBHABP,2,True,True
train,PWYKZGIRJKJYLR,3,False,False
train,GBCXKHLKJHRTAB,2,True,True
train,QZIOPOIUZGGXKI,1,True,True
train,BPAVQKLQOSHOPN,2,True,True
train,LLVXGQBNGWJCSK,2,True,True
train,IKEVFVHDAKORLB,1,True,True
train,OPWPCWHMCUWCGG,3,False,False
train,BBYWOYAFBUOUFP,3,True,True
train,HJCZOTBHYAPUHT,1,False,False
train,XKJSSWKYGXXJBE,3,True,True
train,JBJYTZXCZDNOJW,2,True,True
train,MYTOZWCQVXHVIO,2,True,True
train,RVKRJABUQLMQNO,2,True,True
train,AEXJMQYVIPHZDJ,2,True,True
train,PCGGYLLGIFFWCT,3,False,False
train,XKBJVQHMEXMFDZ,2,True,True
train,BMOUPTNOPZOODW,2,True,True
train,BQJCRHHNABKAKU,2,True,True
train,PHCDULUANYZTRK,1,True,True
train,LZMRDTLRSDRUSU,2,False,False
train,JXNPEDYJTDQORS,2,True,True
train,UQUYXFBISSCISA,1,True,True
train,APLKWZASYUZSBL,1,True,True
train,JDVVGAQPNNXQDW,3,True,True
train,HJUAKZYKCANOOZ,3,True,True
train,LTYOQGRJFJAKNA,3,False,False
train,KRZBCHWVBQOTNZ,1,True,True
train,BSKMLHOVEORMSF,2,True,True
train,IHVRWFJGOIWMGC,3,False,False
train,FNRXZGVVUSMSDT,2,False,False
train,IVZMHDKZUJTCES,2,True,True
train,ONMDPPVVEFWDOD,2,True,True
train,RMBWSMLHEVFJTJ,2,True,True
train,UJFQJDAESQJXTG,1,True,True
train,IKUQEFGEUOOPGY,2,False,False
train,KKNXLCGOZLVUHL,3,True,True
train,IPSYPUKKXMNCNQ,3,True,True
train,GXUYGLKNAQMTRM,3,True,True
train,GYNFYIJDZOWNDK,1,True,True
train,XIROXSOOOAZHLL,2,False,False
train,NZNSTOHSZZLSNP,2,True,True
train,JRBJSXQPQWSCCF,3,True,True
train,VZHYCZQYZCBGSS,2,True,True
train,QDMKSFGLJQCAOX,2,True,True
train,KGYCKUADVHYVLM,1,True,True
train,IGQSSJMCEJLHAO,3,True,True
train,WLZGBUHDZWPQMM,2,False,False
train,HHQJBWYXBWOFJY,3,True,True
train,RZTAMFZIAATZDJ,2,True,True
train,YUZXOJOCNGKDNI,2,False,False
train,RGTIBVZDHOMOKC,2,False,False
train,QSBIUKCZJBBYIL,3,False,False
train,PNJUPRNTSWJWAX,2,True,True
train,KEOITPILCOILGM,2,True,True
train,RTDRYYULUYRTAN,2,True,True
train,MBXHULDEJNNQLN,2,False,False
train,PFGWGEPQIUAZME,1,False,False
train,CJKXGRSGRKUWTH,1,False,False
train,VOXZDWNPVJITMN,2,True,True
train,LBBHWQWQLGTRIC,3,True,True
train,LYPGMYIQHDZFFD,2,False,False
train,QNQBPPQLRODXET,2,True,True
train,ZNJFBWYDHIGLCU,1,True,True
train,AHVGESRRXQJSMP,1,False,False
train,PICDNGANOHNCPT,2,True,True
train,NXZSUJKPVSDFNF,2,True,True
train,ZUJBBVJXXYRPFS,1,False,False
train,LVURFSPFXZXXLB,3,True,True
train,SCZJGLWPRVUGAT,3,True,True
train,KYOXKUIYXAIFBB,3,True,True
train,NOFGKTVEZONBCG,2,True,True
train,SEOZHEFAHJQWFY,1,True,True
train,FDGQIVOIHOIMNK,3,True,True
train,ZMFVAIFXJWEOMH,1,False,False
train,QBWPHRWCSIEVAR,2,True,True
train,HQKAYCHMYMSSEQ,2,True,True
train,DGQWMSVZRIPJMR,2,False,False
train,QIZNWMMOECVGAP,3,True,True
train,TVQZAMVBTVNYLA,3,True,True
train,YXMZUGRMRIHNJM,2,False,False
train,LPHGQDQBBGAPDZ,2,True,True
train,XUWSHXDEJOOIND,2,True,True
train,ORRMWFBUBWOGBF,3,False,False
train,AMTSLHRSERHBCF,3,False,False
train,PEJWBGPIVLSQLL,3,True,True
train,KXHAUAFVDYQKLI,2,False,False
train,ZZDVZVBAZHPHLY,2,False,False
train,GJFHZVPRFLHEBR,3,True,True
train,YMOQABSTCGJNMC,2,True,True
train,CHXSDKWBSFDZEU,1,True,True
train,APZBLWQCTHVAMR,2,True,True
train,OJWXCNKRIMWLSH,3,False,False
train,RYQOILLJDKPETL,1,True,True
train,BKJIXTWSNXCKJH,2,False,False
train,HPVSJNGZYYDDMU,3,False,False
train,SSMKCXDMBHRTIM,3,False,False
train,DEZFNHCVIZBHBI,3,True,True
train,GYZWNQLEQAGWGD,3,False,False
train,YNEVBPNZHBAYOA,3,True,True
train,ZUQBAQVRAURMCL,2,False,False
train,VWKBHQGCNGULAZ,1,False,False
train,ZKMLQDNHMSFULN,3,True,True
train,BZMKNPGKXJAIDV,2,False,False
train,TWELZOKMSAJRKP,2,True,True
train,QIMCRYYCUHMHMQ,3,True,True
train,RQOFTLFCRJDAJR,3,True,True
train,JSPPDMSCDGJJOM,2,True,True
train,HXLDSEPZKLJMIQ,3,True,True
train,LVLNPXCISNPHLE,2,False,False
train,NLKSLCYYSLLAMB,1,False,False
train,UACUHFBMYSCKLA,3,True,True
train,AKGUUTOJDVYTKL,1,True,True
train,VXDPQMMZUVIUEI,2,True,True
train,FMUYQRFTLHAARI,3,False,False
train,WEHFIEZHFRETHH,3,True,True
train,YYJNOYZRYGDPNH,1,True,True
train,IRSCQMHQWWYFCW,1,True,True
train,RBBVPNQTBKHOEQ,3,False,False
train,WJIGGYYSZBWCGC,2,True,True
train,SRNHKDNMPLHNHG,2,True,True
train,OMRLTNCLYHKQCK,2,True,True
train,TVXMVPIXPQJTJQ,1,False,False
train,JZSZAGWWWKKXLO,1,True,False
train,QJZRFPJCWMNVAV,1,True,True
train,ONKUXPIBXRRIDU,3,True,True
train,IHLWXZNPOVMUFQ,2,True,True
train,KWBPKUMWVXUSCA,2,True,True
train,SMZYCXAYGPGYRS,3,True,True
train,WYOTUUJXYVODGL,3,True,True
train,UUKWKUSGGZNXGA,3,True,True
train,OKBVVJOGVLARMR,3,True,True
train,WKRLQDKEXYKHJB,3,True,True
train,MCTUNGYTWOYEHI,2,True,True
train,YEIGSYFTXGPBIB,3,False,False
train,OLFRCQFNQXYDGW,2,True,True
train,NSNGIRMJTMEZBF,3,True,True
train,BYSIMVBIJVBVPA,3,False,False
train,BTFLTTRLLLELLS,2,True,True
train,FIEYHAAMDAPVCH,2,True,True
train,OMNFCPCBKCERJP,3,False,False
train,RSDDHGSKLOSQFK,2,True,True
train,VAYRSTHMTWUHGE,3,True,True
train,DKRHILRFORRVNP,2,True,True
train,DWONJCNDULPHLV,2,True,True
train,PBLGRAOOBKNRGK,3,False,False
train,RCCBGOMNZWYBTJ,1,False,False
train,FZTZGUHMZVISAB,2,True,True
train,WBEFUVAYFSOUEA,1,False,False
train,FAYAUAZLLLJJGH,2,True,True
train,NZESEVTYUVXOTC,1,True,True
train,IFRGXKKQHBVPCQ,3,True,True
train,XVXISDREVDGQPX,3,True,True
train,GQSKRVQYDWZFKS,2,True,True
train,QGLZXHRNAYXIBU,2,True,True
train,VJHINFRRDQUWOJ,3,False,False
train,JTDPHURHZMZJHD,2,False,False
train,YHXIOAVHEXKZCQ,1,True,True
train,OXVUXGFZHDKYLS,2,True,True
train,SETVRSKZJJWOPA,2,True,True
train,DOFMBNVUGRDDTK,2,True,True
train,ZIMOUPHGHTXJRD,1,True,True
train,GSZHLMQLGPEBEJ,2,False,False
train,NDJDZINMNBVVHS,2,True,True
train,MBXHULDEJNNQLN,3,False,False
train,NIEHAABHXAUTQI,2,True,True
train,KZTJQXAANJHSCE,1,True,True
train,YLGANLNQTUGMCH,2,True,True
train,WFUFWBKEAWXSJX,2,True,True
train,AOPMSFXOYJXDNJ,2,True,True
train,ICUTUKXCWQYESQ,2,True,True
train,MBHYBSDKDMRZAA,2,False,False
train,NCXMLFZGDNKEPB,2,True,True
train,UVZUFUGNHDDLRQ,1,True,True
train,WZLJFFOIPJDGBU,1,True,True
train,SBHHPPCAAYCRQS,2,True,True
train,KCWGETCFOVJEPI,3,False,False
train,MGYXVNKVMWUCEN,3,False,False
train,WWOPKCRAWYWZPG,2,True,True
train,KEEQQEKLEZRLDS,2,True,True
train,FHEPEWKHTOVVAT,2,False,False
train,RDTAGQKYPGLCBK,2,True,True
train,OUZBWJQQLMMOSN,2,False,False
train,DNVLJEWNNDHELH,2,True,True
train,FXMQMKLMUBWARF,3,True,True
train,FUVVLIGUEPFKDK,3,True,True
train,JZEZLAAJRKPOFM,2,False,False
train,RBAQUPUEENWLNV,3,True,True
train,JOLLIDAUJSAZHE,2,True,True
train,PTYKSEHNIOQJNZ,2,True,True
train,FFHBJDQSGDNCIV,3,False,False
train,HQXAVJAVLMJBRC,3,True,True
train,APIPSPZJMLSCBO,2,True,True
train,HYAFETHFCAUJAY,1,True,True
train,MOHICZWCIHQMGW,3,True,True
train,PHWBOXQYWZNQIN,2,True,True
train,OKJVOMAJPDVZJV,3,True,True
train,NIHNNTQXNPWCJQ,3,False,False
train,YOWISNGQSRPIPP,3,True,True
train,XPOJSWHIKCNLEQ,2,True,True
train,ZORQKKBTVVCHRR,1,False,False
train,VYDBTNADENXYSN,3,True,True
train,QOIGKGMMAGJZNZ,2,False,False
train,YQEMAEKYNNOCBY,1,True,True
train,QDRXWCAVUNHOGA,2,False,False
train,USNPULRDBDVJAO,2,False,False
train,JLVSPVFPBBFMBE,3,True,True
train,DRYDKQOPVBDZMQ,2,True,True
train,TUCZCPOWNSCPMQ,3,True,True
train,FXTIJAICHVLKMU,1,False,False
train,SBGPASZOVGSOFJ,3,False,False
train,YCKKAXDZPAQYOF,2,True,True
train,JAMSDVDUWQNQFZ,3,True,True
train,BFXHARLBAGKNRH,2,False,False
train,FGHPDPYCRTXYNZ,2,False,False
train,QFVVEOVMEWNQHV,2,True,True
train,ALXLLOQTGLPCFG,2,True,True
train,MUMGGOZAMZWBJJ,2,True,True
train,VDCRFBBZFHHYGT,2,True,True
train,WVJIULQLWBXJKO,2,False,False
train,NZASCBIBXNPDMH,3,True,True
train,OFLIDIBZDKQXPD,3,True,True
train,NCALAYAMQHIWMN,3,True,True
train,TVEOPNILOUOYOZ,1,True,True
train,OQQOAWVKVDAJOI,3,False,False
train,GJYBMGDRIGIOBX,2,True,True
train,WXHUQVMHWUQNTG,2,True,True
train,RBFIISQAYNLQQY,2,True,True
train,SPOAVFOKSZPUQS,3,True,True
train,HDTRYLNUVZCQOY,2,True,True
train,QIEPESYLHXEYLK,3,True,True
train,YMCYJIJWKFYPMN,1,True,True
train,CDYGRHOHQUXDMN,2,True,True
train,MZNKKVMOBDPECG,3,True,True
train,DYQZJCUKWTVTLH,3,True,True
train,HXQHFNIKBKZGRP,3,True,True
train,STKYPAFSDFAEPH,3,True,True
train,IZBWUVKNXOGJSA,1,True,True
train,DKDIPDJHNARQPL,2,False,False
train,STZYTFJPGGDRJD,3,True,True
train,VRCXJKSBSNVDFC,2,True,True
train,YVLSJEQNDDKMQI,2,False,False
train,YHMDGPZOSGBQRH,2,False,False
train,PSXQJZDFWDKBIP,2,True,True
train,TVZGACDUOSZQKY,1,False,False
train,PJBFVWGQFLYWCB,2,False,False
train,OOUTWVMJGMVRQF,3,False,False
train,JMLMZOQTAWJVAS,3,False,False
train,OMFXVFTZEKFJBZ,1,True,True
train,HKZCFYIVMLZKKX,2,True,True
train,ZMMIEHPFMMRMMN,2,False,False
train,UJYGDMFEEDNVBF,3,True,True
train,GUGOEEXESWIERI,1,True,True
train,CMISKXBIKZBGPM,2,True,True
train,SWVUHHODQJZXJH,1,True,True
train,KTOAGBIQQPGNIR,2,False,False
train,DREIJXJRTLTGJC,3,True,True
train,XREZOMRRMAKCRX,3,True,True
train,JYHCQVWYCGHXGP,3,True,True
train,XYBWBOHZMFLRBQ,3,True,True
train,HTVITOHKHWFJKO,2,False,False
train,RAMCUYJHJZKSFT,3,True,True
train,PJHDLKOEJMDTBE,1,False,False
train,LUALIOATIOESLM,3,True,True
train,URTXXFGOVQACIC,2,True,True
train,NBSDZPNNDCXPFZ,3,False,False
train,UMYAEKVHXDURJS,1,True,True
train,IJSJXKCVRHBPSG,2,True,True
train,XQZXYNRDCRIARQ,2,True,True
train,BUPGXESRUZFQJH,3,True,True
train,CNFLPGMYCVAPPL,3,False,False
train,DSXKDTZEIWTHRO,3,True,True
train,PUBGXKVSYDAFKW,2,True,True
train,JOMAEHBZUXNYRX,3,True,True
train,WJJMNDUMQPNECX,2,True,True
train,CAKZQSFFOAEEET,2,False,False
train,ALSINGWJWQVCEG,2,True,True
train,REDMIYQFNIRTDF,2,True,True
train,RSYUFYQTACJFML,2,True,True
train,YPHAYFLTWWLPTN,3,True,True
train,NOPFSRXAKWQILS,2,True,True
train,JXAZKNVJWYDQJY,3,True,True
train,AIHWGPJJINPTRP,3,True,True
train,BKISVXZMCJBOKR,2,True,True
train,MEASLHGILYBXFO,2,False,False
train,CFJLERBDXYGARW,2,True,True
train,ONSSOYCKZSYAQS,2,False,False
train,IPQVTOJGNYVQEO,2,True,True
train,NYIZXMGNIUSNKL,2,False,False
train,XIWMRKFKSRYSIJ,1,True,True
train,HFGSQOYIOKBQOW,3,True,True
train,ZLKGXNSQDUJSAU,2,True,True
train,CHQPDRGLGJNQTJ,3,True,True
train,RBFIHWMPLNHELQ,2,False,False
train,ZMZWVJLMOBCSEP,3,False,False
train,HVDGDHBAMCBBLR,3,True,True
train,MFIXKYXSBNIMPX,1,True,True
train,QGHREAKMXXNCOA,3,True,True
train,TYFQFVWCELRYAO,2,True,True
train,GJGRGJCMJUMZKN,3,True,True
train,HUNIPYLVUPMFCZ,2,True,True
train,YBYIAPOSRNODNJ,2,False,False
train,NKZUWQCOEXYFLA,3,True,True
train,SPWIYFDXMWFJMA,3,True,True
train,YKAQENKKQWMYFZ,3,False,False
train,XUZMWHLSFXCVMG,2,True,True
train,MTWYSKGJIDFSRC,3,False,False
train,YUXUTEAAGHFKKH,3,True,True
train,BGBVSGSIXIIREO,1,True,True
train,PBAZKMWQUBDDLZ,2,True,True
train,QXAYJKFBMWMARF,3,True,True
train,FBHSPRKOSMHSIF,1,True,True
train,WIFLVHIKWGINAQ,2,False,False
train,BCQMBFHBDZVHKU,3,True,True
train,DQWVBJJWBWNKEX,2,True,True
train,VAJVGAQAYOAJQI,3,True,True
train,QYCVLCCQAORDAF,2,False,False
train,GWOZWWNUSXSLBU,3,False,False
train,ZPXRQFLATDNYSS,1,True,True
train,BVMVRPVYRJQROP,2,True,True
train,QROONAIPJKQFMC,1,False,False
train,SSOLNOMRVKKSON,3,True,True
train,GJZJZRWFRZFTEE,2,True,True
train,NQYPLDLTZINCIW,2,True,True
train,PADQINQHPQKXNL,2,True,True
train,NPAGDVCDWIYMMC,2,True,True
train,RAJWOBJTTGJROA,1,True,True
train,YVYNMIFMUKDFEC,1,True,True
train,ISAOCJYIOMOJEB,2,False,False
train,GMCZAOACLPIWHN,2,True,True
train,IAEZLXLDZBZQPU,2,True,True
train,GPZFXSWMDFBRGS,1,True,True
train,SYWSRNVDWIDEAD,2,False,False
train,CALDIMUKIDAVEP,3,False,False
train,XUYAYNRYVXHNOQ,1,True,True
train,FFMUDKAAAYNVQQ,2,True,True
train,IETKPTYAGKZLKY,3,True,True
train,ASSZWZBQIXMMKM,3,False,False
train,NSRKLZRKJJQJLD,1,True,True
train,XOJDXSDPICSSTA,3,False,False
train,KOKWAOHITJLJCF,3,False,False
train,PMTDHEPUPHYRST,3,False,False
train,IDBIFFKSXLYUOT,2,False,False
train,HGXBRUKMWQGOIE,3,True,True
train,DLIKSSGEMUFQOK,2,True,True
train,XXUPXHKCPIKWLR,3,False,False
train,BOFQWVMAQOTZIW,2,True,True
train,ZMNDHWFRGYCJKG,2,False,False
train,YXHVCZZLWZYHSA,3,False,False
train,OXCSPHWGLNUPJC,3,True,True
train,CDSMSBUVCWHORP,2,False,False
train,MITMUAAWQVPOIU,3,False,False
train,POORJMIIHXHXAV,3,False,False
train,LNOHXHDWGCMVCO,2,True,True
train,ZISJNXNHJRQYJO,2,False,False
train,HFSJWNXFQYKQNX,2,True,True
train,XDOFWFNMYJRHEW,3,True,True
train,PACOALGXOJLUSI,1,True,True
train,HXCILVUBKWANLN,3,False,False
train,MHMRAFONCSQAIA,3,True,True
train,LCVJEYNJCXTRIQ,3,True,True
train,LPRAEKVSUWNMQU,2,False,False
train,GXEKYRXVRROBEV,1,False,False
train,AZHDIOOLUSYGPE,1,False,False
train,BMLZFLQMBMYVHG,3,True,True
train,ZRMFMDZIHZKFHY,2,True,True
train,IACOAKYXFIWAQN,2,True,True
